# npoints=512 nbar=10000 length= 100.0Mpc verr=1000.0km/s nonlin= 250.0km/s
#dipole v_rms = 188.535057
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  7539    71.44    42.69    62.29   160.82   333.76  -201.79  -666.89
  7540    62.05    31.29    62.59    44.37   111.61   184.37  1266.34
  7541    55.25    -6.09    63.62   132.11   227.46   -40.55   974.09
  7542    55.18    -4.26   -63.43   163.41   196.10    25.54    98.04
  7543    61.88   -28.26   -63.16    50.12   152.81  -335.25  2030.18
  7544    68.01   -40.47   -61.60   -10.69   288.25    -6.52  -879.84
  7545    52.85   -27.99   -58.17   -56.23    31.55  -371.98   725.62
  7546    51.21    29.97   -56.31   -67.89     0.90   372.16   200.00
  7547    41.83    11.31   -53.13   106.21     6.94   163.55   267.74
  7548    40.93    12.68   -51.95    27.87     2.52   212.47   716.16
  7549    49.59    40.83   -49.01   -12.07   -61.53    97.71   297.18
  7550    30.77   -10.61   -35.54   146.14     5.27   129.07   547.68
  7551    36.57   -44.40   -19.65   122.40  -159.30   -23.87  -559.47
  7552    50.13   -59.44   -15.10   -41.95    -1.30  -278.09  1334.93
  7553    30.55    35.13    -9.90     0.72  -140.70   -29.65 -2095.13
  7554    42.79   -54.79    -4.09   238.88  -180.52   -51.47   437.52
  7555    48.34    59.39    -1.36   216.81   -57.39  -151.23  -235.88
  7556    51.39   -60.95     9.46   138.16  -233.89  -239.07   325.26
  7557    49.89   -59.47    13.82   196.55    -7.69  -194.49   -98.88
  7558    33.89    23.07    37.87   -62.03   -36.80   110.79   159.09
  7559    48.30   -13.33    58.42   112.32    75.95    49.12 -1983.60
  7560    50.81    12.43   -60.00    77.00   207.60   180.11   993.54
  7561    51.59    32.52   -55.24  -119.51    84.90   356.07 -1030.42
  7562    47.33   -24.63   -54.79  -243.14  -252.62    -9.89 -2163.85
  7563    41.57    28.63   -47.17  -212.27    79.26   189.75  -744.77
  7564    52.05    49.61   -42.65   189.42  -136.40    68.13  1327.34
  7565    44.72   -43.98   -39.58   134.95  -329.20    24.04   276.56
  7566    35.53    26.44   -38.77  -247.16  -133.70   130.28  1251.26
  7567    29.32    18.65   -26.75  -277.10   -10.96    83.57   -52.27
  7568    29.78   -28.18   -19.11   -31.45   -45.25   135.74   395.54
  7569    39.45   -50.57    -8.07   170.31  -239.16    57.25  1788.65
  7570    26.99   -23.00    -3.15   -74.89  -170.20    27.97   -80.65
  7571    35.37    44.54    10.27    -2.44   237.47   177.34   709.69
  7572    48.33   -55.53    24.92   287.28    77.60  -160.83   140.17
  7573    29.34   -15.84    28.52  -138.86    62.91   -11.56    75.96
  7574    35.79    20.78    42.16   -46.23   -45.03    91.18  1873.50
  7575    45.98   -42.82    42.65    82.55   -45.24    23.77   319.62
  7576    53.29    49.99    43.61    26.79     2.22   -54.05  -106.90
  7577    51.66    45.29    46.96   197.59   -14.35    62.94  -218.09
  7578    51.76   -26.20    57.71    -3.32   134.22  -145.75   630.12
  7579    47.49     8.75    58.10   107.75    86.83   -26.35   403.04
  7580    48.63     2.07    59.31  -203.30    21.77  -127.20   790.76
  7581    52.77   -13.48    61.09   -10.23   221.41   -18.64 -1527.86
  7582    67.31    40.10    61.20   125.06   365.96  -480.85   290.00
  7583    47.25    -5.46   -57.89    15.03    -1.87    71.30  1354.56
  7584    52.78    28.51   -57.38    23.27    35.67   242.13   226.28
  7585    44.72    -4.51   -55.89   -36.81  -210.25    20.37   989.54
  7586    58.71    46.21   -52.03    51.22  -251.04   140.50   463.59
  7587    59.42    48.26   -50.81    95.33  -149.94   104.11  1127.99
  7588    59.60   -52.78   -46.10   -38.19  -340.40   -16.32   125.00
  7589    34.35    10.82   -42.18    52.53  -210.20    67.02  -654.07
  7590    49.94   -50.74   -37.72    67.83  -321.13  -152.71 -1059.36
  7591    53.81    58.14   -28.33   -25.64  -357.79  -201.14  2629.00
  7592    51.08   -58.92   -18.57   -61.77  -134.08  -351.20   463.01
  7593    26.01     3.01   -15.71  -124.50  -250.17    75.25   405.76
  7594    35.61    44.15   -11.91  -120.34  -336.11    17.69   307.17
  7595    26.58   -19.76     1.79  -123.36  -172.89    56.60   250.86
  7596    39.66    50.64     6.24   125.39   184.62   -30.67   -80.10
  7597    29.16   -29.27    10.62   -96.00  -228.36     1.44  -563.18
  7598    28.85    -3.88    29.70  -235.54   127.36   131.75 -1470.34
  7599    45.56    48.61    33.90    54.04   -84.68   -48.14  -452.78
  7600    45.67    31.45    50.08   -73.05    93.56   165.99   713.20
  7601    44.93    -1.74    56.17   -78.21   135.51    40.88 -1702.85
  7602    48.14     6.06    58.52    30.44    44.84   -84.75  1407.05
  7603    57.63    25.49   -61.03   172.67    57.91   303.43   -95.14
  7604    62.30    34.79   -60.50  -159.97   262.93    42.72  -517.88
  7605    57.47    38.95   -55.68   -61.36  -147.03    21.20  -236.53
  7606    39.73    22.85   -46.51  -130.43   -22.39   238.50   124.71
  7607    39.73   -24.39   -45.87   -17.30  -137.42   -61.31 -1545.81
  7608    51.95   -52.14   -37.78    88.30  -341.58  -174.99  2046.85
  7609    33.17    17.47   -37.22   -96.22  -165.88   109.35   114.47
  7610    33.73    22.46   -36.08  -176.01  -130.76    96.09  -308.46
  7611    33.19    40.33     5.31   -77.46    85.68   -31.64 -1249.73
  7612    47.65    50.03    34.60     6.31    41.85    34.32  2311.33
  7613    37.59    32.35    37.50    57.80   -22.99   261.16  -911.27
  7614    58.48    45.62    51.98   112.82    71.15   -86.54  -418.23
  7615    62.35    46.88    53.76   197.26   164.21   -83.96  -305.50
  7616    69.23   -37.34   -62.53    64.55   566.59    50.53 -1158.25
  7617    54.60   -30.77   -57.24   -68.64    44.94  -323.43    86.06
  7618    60.80   -40.46   -56.71   -46.96   -14.19   -84.17   214.95
  7619    41.81     5.09   -52.43    57.10   -61.26    20.36  -245.71
  7620    39.35   -29.76   -41.99   -88.09   -63.46  -246.83  1524.53
  7621    52.45   -50.10   -41.00   164.18  -508.36  -126.68   784.26
  7622    35.94   -31.45   -34.09    -9.67   -37.24  -251.11     2.51
  7623    40.54   -50.00    12.99   204.36   -42.42    71.84  1011.32
  7624    30.34    28.87    17.10    29.01    16.60   161.22   104.13
  7625    50.35    47.48    41.74    17.06    81.85   102.46  -615.81
  7626    44.84   -22.81    52.10  -178.66    70.34    48.29 -2481.91
  7627    49.78    30.14    53.86    24.14   155.25   235.71  1875.77
  7628    58.73    27.10    60.95   -66.65   133.37   244.89   336.53
  7629    71.78    40.36    62.34   157.39   437.67  -392.36 -1279.29
  7630    56.91   -20.70   -61.27  -156.04   128.05  -154.21 -1100.19
  7631    53.38   -10.12   -60.86    70.17    93.78    -9.89  2510.55
  7632    68.50   -42.07   -59.79     3.22   171.75   -68.74  2540.18
  7633    44.54    -6.29   -54.70   -50.17   -41.78   -71.00  -627.43
  7634    41.99    -3.47   -52.38    51.74   -54.12   -28.60   387.73
  7635    44.36    31.01   -47.71  -116.11    42.05   310.11  1849.79
  7636    33.06    22.22   -33.28  -160.77    12.33    84.04   -47.62
  7637    29.62    20.86   -22.40  -260.67    15.08   -24.31  -711.74
  7638    51.65    57.89   -21.27    47.18  -235.31  -201.87 -2305.85
  7639    34.46    21.97    36.80    15.27     3.74   121.83  -327.66
  7640    36.57   -21.95    41.03    53.07   280.51  -113.06    -5.50
  7641    61.21    47.76    51.55   210.97     1.44   -59.62  -610.28
  7642    60.15    41.23    55.56   -26.41   131.85   -25.32    67.36
  7643    63.10   -42.92    56.38   109.83    67.66  -103.54  2396.79
  7644    56.90   -34.26    57.04    47.71   378.60     9.86  1988.07
  7645    53.39     4.41    61.27   117.61   133.18  -125.24  -622.47
  7646    72.88   -40.23    62.63   140.14   482.99    45.96  1316.54
  7647    59.76   -25.35   -61.49   -26.62   249.91  -105.71  1174.55
  7648    41.04    13.48   -49.76    57.89    24.46   194.01   484.03
  7649    59.93   -55.21   -41.06    46.12  -325.65  -152.90   107.53
  7650    35.22   -21.81   -37.97  -100.86   -16.60   -60.33   320.38
  7651    47.17    55.91   -12.80    10.17  -245.43  -149.46   589.08
  7652    52.08   -59.60   -11.98    77.48   -73.42  -232.97  1682.39
  7653    50.64    59.33    -3.47   194.98  -104.81  -103.95   671.39
  7654    41.89    51.99    -2.17   -71.12   -55.89   162.60  2179.71
  7655    35.50   -42.16    11.56    -2.35  -140.32   -96.69  -518.90
  7656    32.96     1.70    38.50  -155.86   283.14   143.30 -1242.61
  7657    54.47   -50.76    41.55   339.58    20.46  -392.88   877.88
  7658    56.44   -44.35    50.30   269.59    27.04  -333.69  2340.51
  7659    57.23   -42.51    52.33   257.32   180.82  -238.07  -613.28
  7660    60.03   -42.09    54.64    45.99   180.04  -198.81    71.99
  7661    61.26    37.74    57.85  -188.61   346.80   -43.20   371.99
  7662    54.03   -25.48    58.09   -79.31   218.35  -186.78  -923.50
  7663    55.05     1.02    62.07   253.82   261.03  -219.98   608.68
  7664    53.68     5.64   -60.90   204.26   256.24  -209.68   -80.21
  7665    56.73   -28.81   -58.50  -113.65   155.55  -316.27   607.77
  7666    50.17    11.22   -58.14    71.75   249.67   121.96   100.67
  7667    44.52    -1.51   -54.29    36.58  -234.03    40.72   377.30
  7668    46.03   -20.62   -52.92  -277.44  -208.60    33.07  -397.50
  7669    36.04    18.32   -40.60  -200.81   -93.48     6.03  1122.99
  7670    46.19    42.90   -39.85    91.73    35.83    82.38   828.87
  7671    46.02    44.45   -37.76   112.40   -66.70    62.56 -1136.84
  7672    51.24   -57.80   -17.92    -8.18  -162.23  -306.06   369.21
  7673    40.07    47.81   -15.15    34.28  -515.46   284.10  -892.18
  7674    33.02   -35.85   -13.93    74.50   -89.66   -49.78   951.56
  7675    52.40   -60.28    -0.86    28.71  -243.64  -103.47   -97.42
  7676    30.87   -30.83    11.48  -124.10  -104.46    54.44  -304.77
  7677    35.96    42.33    12.30   -24.65   188.01   128.71  -103.53
  7678    49.75    53.97    27.42   226.94    -8.65    11.02  -392.54
  7679    44.03    45.94    31.97   152.60    55.78   -89.52  -274.26
  7680    53.49   -52.74    36.66   292.38   -72.53  -421.45   975.01
  7681    51.08   -43.79    45.21   259.07   139.79   -64.74 -1190.72
  7682    42.93    25.60    47.86  -126.37   -19.55    19.63    24.91
  7683    42.80   -16.98    50.61  -100.43   117.36    57.02  -310.26
  7684    47.38   -25.91    52.45   -66.23    70.05  -238.78   654.29
  7685    52.52   -15.75    59.07   -50.47   215.99   -28.57   831.42
  7686    68.90   -40.05    60.49   -27.37   460.40  -162.16   912.61
  7687    56.50    -6.95   -62.19    43.83   336.63   -21.94  -772.53
  7688    67.51   -46.80   -55.50    27.35    62.84    32.15  -186.50
  7689    67.04    46.99   -55.09    36.19    36.17   -65.56 -2043.45
  7690    41.36     4.88   -50.58   232.10   -29.78    16.95  -850.88
  7691    44.45    33.62   -45.00    -8.76    35.10   317.50   861.94
  7692    59.46    56.55   -37.01    51.26  -221.60  -270.75  -167.97
  7693    40.07   -39.33   -32.39   105.80   -52.99   102.53  1989.04
  7694    38.29    45.16   -14.24   -50.82  -479.88    89.10  1605.78
  7695    37.58    44.97   -10.15   -99.91  -201.50   111.49  1633.41
  7696    26.45    -8.07    -1.71  -210.07  -358.23   -37.09 -1746.01
  7697    33.26    12.89    36.18   -60.10    12.36    64.42  -792.37
  7698    59.96    46.58    50.58   171.04    65.85  -111.70  -289.61
  7699    61.77   -41.12    55.78    70.44   182.79   -81.20  1547.05
  7700    56.57   -33.77    56.18    69.27   267.29   125.76   919.01
  7701    65.95   -42.24    57.58   105.16   229.87  -186.79  -512.43
  7702    57.28   -25.23    59.67    36.22   354.75  -274.81  1644.08
  7703    57.16    10.63   -62.01   141.65   124.91   131.96  -140.25
  7704    62.70    43.02   -54.89   -52.51    23.84    78.13   734.38
  7705    42.55     0.26   -51.71   135.23   -47.71   -29.24   500.29
  7706    42.44    16.30   -49.67    49.29   -46.81   154.83  1836.93
  7707    62.09   -50.42   -48.20    72.98  -110.57   -84.31  -336.33
  7708    51.01   -40.90   -46.85    -0.19  -358.19  -180.96  3386.09
  7709    59.85   -50.95   -45.63    71.34  -296.34    52.23  -798.17
  7710    52.04    46.73   -42.34   -62.10  -173.35   -39.90   804.02
  7711    41.86   -37.34   -37.61    45.49  -134.86    13.27   457.37
  7712    40.24   -44.35   -23.61   123.69  -153.81   147.87  -717.45
  7713    50.55   -56.97   -16.89    70.99   -48.70  -229.90    23.22
  7714    33.31    37.15    -6.76   -76.03  -124.91   -40.83  2323.81
  7715    26.44    -4.24    -0.85  -369.98  -268.37    52.64  1983.74
  7716    49.77    57.95     3.39   254.29    31.09    68.90   764.71
  7717    50.07   -57.41    12.12   175.58  -135.37  -199.49 -1357.25
  7718    42.62    41.30    34.56   175.99    -3.11   230.93  -617.70
  7719    35.11     8.00    40.67   -37.83   126.61   190.97  -298.60
  7720    43.00    23.56    48.01  -209.46    43.67    -3.14  -832.78
  7721    54.23    31.00    55.44     4.73   331.72   197.33  2157.23
  7722    48.29    11.67    56.11   267.28  -103.21    65.25  1336.58
  7723    71.99   -41.87    60.54    62.72   374.54   -87.32   441.92
  7724    55.13   -35.28   -53.83  -117.93    -8.00  -236.45   557.83
  7725    46.32    25.20   -50.67   -89.47  -111.80   153.50  -312.88
  7726    41.88    12.66   -49.46   188.21   -36.47   130.55  1900.21
  7727    47.07   -31.52   -48.55  -127.45   -67.60  -375.83    53.54
  7728    49.76   -51.73   -30.47   167.60  -370.94  -269.53  1190.65
  7729    32.08    27.56   -20.92  -193.32   -83.79    71.04  -194.44
  7730    48.04    54.00   -19.81    -6.78  -280.38    20.84  1974.33
  7731    31.21   -29.21   -12.84   -41.10  -156.17     9.24    -7.33
  7732    53.73    60.33    -2.95   173.31   -37.46   -84.92   214.60
  7733    37.44    44.78    -1.68   -85.44    70.77   144.69   339.46
  7734    47.01   -55.35     6.29   205.71  -264.04  -153.17  1816.95
  7735    46.83    43.81    38.19   169.03   -34.39    33.88  -377.28
  7736    59.97    28.18    59.83  -102.09    61.78   327.69 -1554.65
  7737    60.94    28.53    60.26   -83.23   108.12   382.99  1346.70
  7738    60.99    28.29    60.36   -76.88   146.73   347.36   905.22
  7739    58.69    17.63    61.65     2.71   203.15   328.69  1193.69
  7740    65.70    37.98   -58.89   -26.84   109.97    28.48  1328.23
  7741    60.81   -46.27   -50.47    28.69  -170.28   -39.45  -803.94
  7742    45.61    39.01   -40.98   121.87     7.95   151.25   274.35
  7743    30.99   -13.48   -27.40   157.31   -12.60   146.00  1839.90
  7744    39.50    42.64   -22.95  -180.82  -305.41   178.48 -1661.41
  7745    39.66    44.76   -18.18   -58.30  -506.21   190.34 -1036.39
  7746    36.76    43.27    -0.84   -43.91    82.68    66.26  -830.06
  7747    55.00    60.88     1.25   144.29   -13.46  -228.65  1633.74
  7748    35.52    28.94    30.59    17.12    35.15   239.52   849.67
  7749    31.52    -2.49    31.82  -199.52   218.78   182.38  -415.31
  7750    32.45     0.34    34.46   -83.20   298.93   268.31   543.23
  7751    54.81   -52.96    35.85   267.09   -50.56  -556.38   807.00
  7752    48.89     8.73    56.37   153.71    15.57    21.08  -154.21
  7753    54.25     9.11   -59.79   215.06   228.38    35.38 -2702.32
  7754    52.88    35.18   -51.42  -134.44  -163.47   226.47   838.12
  7755    41.02    20.63   -45.41   -53.34  -170.50   127.96  1226.45
  7756    36.60    -6.43   -42.17   148.35   -58.84   155.98  2576.08
  7757    34.83    14.29   -37.00  -112.12  -123.28    30.58  -319.25
  7758    48.77    51.71   -26.90    30.77  -279.29   -58.42  1020.14
  7759    54.76   -58.09   -21.37    65.02  -171.48  -283.82   466.87
  7760    55.49    59.98   -13.84    89.49  -124.57   -59.53  -934.50
  7761    28.23   -16.89     3.73  -160.13  -281.85    32.66   325.18
  7762    55.83    60.58    10.67   124.09    -0.46  -262.77  2145.26
  7763    31.85    -6.34    31.63  -173.18   263.09   173.55  1184.55
  7764    40.14   -37.46    32.23    99.27   151.62   -34.51 -1700.91
  7765    38.53   -15.28    43.51     3.26   245.59   203.36  1143.00
  7766    57.59   -42.71    50.43   312.60   127.21  -314.14  1573.50
  7767    44.59     4.52    52.68   288.23   -70.66    34.76   811.72
  7768    58.91    27.23    59.04   -31.92   131.98   252.19  -442.50
  7769    54.15    24.73   -56.50    41.51   -13.19   334.88  -419.37
  7770    48.73    12.50   -55.20   187.02   131.12    62.13    65.02
  7771    46.55    40.57   -39.85   161.81    37.11   187.50   817.94
  7772    31.54    17.66   -25.40  -281.67   -41.06    91.49  -138.72
  7773    48.57   -53.15   -21.23    67.42  -116.03  -237.19 -1007.58
  7774    53.12    58.95    -7.78   132.65  -171.94   -15.36  -532.60
  7775    31.52   -29.72    -7.38  -124.35  -233.53    41.50   523.96
  7776    54.86   -60.30     2.88    79.90  -171.99  -296.79  1290.90
  7777    40.48   -47.17     9.40    53.97   -29.44    -7.91   899.97
  7778    28.63    -2.74    18.31  -157.88  -224.76   310.48  -193.43
  7779    47.11   -50.09    26.07   140.79    61.51  -155.78   -12.32
  7780    34.17   -26.85    27.06   -55.91  -137.78  -169.26   693.55
  7781    44.14    33.89    42.19    68.66  -179.62   296.06  -570.31
  7782    44.86   -23.61    48.66  -145.64  -107.26  -228.40   528.45
  7783    43.92   -18.94    49.19  -161.53    19.77   122.42   861.32
  7784    56.19   -41.87    49.54   322.66    19.74  -105.79   357.53
  7785    66.33   -36.50    59.40   -72.30   550.94   275.68  1048.55
  7786    59.47    18.78   -60.95    20.34   257.83   325.69  -142.88
  7787    68.36   -45.58   -55.14    95.11    28.03   -67.62  2371.26
  7788    44.92   -13.84   -51.18  -175.16  -100.97    23.90  -248.10
  7789    41.22    -4.62   -48.28    69.05   -14.90     7.89   982.97
  7790    58.13   -45.43   -47.91    69.48    -8.14   -12.40   207.50
  7791    37.18   -15.85   -40.13    38.04  -132.05    80.97  1144.97
  7792    45.67    40.87   -37.65    81.84    16.61   187.37   735.60
  7793    35.64   -22.90   -33.60     4.09    98.96   -88.83  -767.56
  7794    30.34     2.21   -25.57   -51.34   -33.22    20.05    79.22
  7795    44.27   -47.08   -24.90   331.67  -197.30   177.73   817.00
  7796    51.33    54.14    24.57   186.95   -85.89    77.35   -37.96
  7797    55.07   -55.36    29.12   113.48   138.54  -382.66   994.66
  7798    41.12    29.92    39.89   -42.78  -201.12   282.67   346.58
  7799    39.10   -19.25    42.21    88.06   281.18  -135.36   304.73
  7800    47.42   -30.99    47.73    -4.20   162.65   -90.29  -863.06
  7801    50.09   -25.65    52.73    44.01   118.77  -187.85  -560.97
  7802    52.76    18.79    56.81     3.82   169.22   204.30    19.28
  7803    51.83   -26.16   -53.71  -240.34   -65.03  -338.44 -1790.85
  7804    48.61    35.64   -45.80   -15.16   -20.62   184.85  -963.16
  7805    49.06   -44.80   -37.71   262.97  -406.07  -259.17 -1070.00
  7806    34.58   -27.23   -26.40    17.47   -35.68   -68.53   492.08
  7807    29.99    10.51   -20.96  -264.18   -99.03  -182.87  -131.74
  7808    45.34    50.85   -15.84   111.13  -307.91    12.79   -32.62
  7809    32.73    31.28   -10.05  -138.84   -83.36    55.85 -1354.50
  7810    58.08    56.85    29.88    81.07   -41.01  -184.43 -1128.93
  7811    57.57   -49.76    42.23   243.37   -36.58  -467.04   251.33
  7812    56.89    43.36    48.25   127.04   -91.31  -108.07   463.22
  7813    53.49    23.00    55.99  -134.76   135.69   429.78  -838.22
  7814    55.56   -21.01    57.93   -66.07   296.99  -106.61   345.62
  7815    69.29   -36.10   -60.30   138.03   506.98    18.87  -611.67
  7816    71.56   -43.24   -57.86    -8.66   263.57    65.24 -1997.40
  7817    48.34     3.94   -54.89   151.48     3.94  -116.61   550.31
  7818    48.76    -9.68   -54.76   -16.04   -78.00   -29.63  -567.13
  7819    46.97    18.17   -51.58    42.59     2.02   -73.63   426.42
  7820    58.68    40.72   -51.42    33.28  -208.39    96.00 -1005.10
  7821    45.44    21.69   -48.94     6.84   -96.84   -22.39   502.09
  7822    38.10    16.99   -40.43   -10.03  -235.21    26.43   261.47
  7823    52.44   -51.80   -31.20   184.80  -329.74  -113.95 -1853.94
  7824    31.76   -19.77   -21.87    11.25   -35.09   173.47  1189.17
  7825    39.72    41.97   -20.11  -118.59  -379.67   243.68  1844.47
  7826    32.45    16.07    27.21  -179.63   -79.24   153.42   121.37
  7827    37.80   -28.38    33.50    35.83   124.91  -293.51    93.32
  7828    37.28    26.11    34.06    48.72    19.34   353.75  1154.71
  7829    39.57    15.46    43.34   -43.02   212.83   -70.58  -297.19
  7830    52.26   -39.72    46.38   138.71   140.16   115.68   274.82
  7831    61.10   -48.14    47.14    99.47   -49.19  -317.22 -2170.17
  7832    49.55    18.62    53.80    56.17   -51.32    30.25  -567.39
  7833    51.37    16.11    55.81   154.33   -16.97    25.65  -369.27
  7834    58.11   -20.87    59.28    89.49   280.70  -188.84  1228.12
  7835    57.35   -18.26    59.39   -32.82   257.90   -49.18   462.35
  7836    62.71    27.45    60.11   -23.02   101.78   332.45  1376.23
  7837    68.77    35.01    60.50    -3.70    74.50    45.54  1018.61
  7838    50.98    31.66   -49.93   -19.89    44.67   232.22 -1793.44
  7839    44.78    23.11   -47.31   -32.14   -81.82    88.78  1228.11
  7840    41.15    -7.91   -46.75   169.76  -122.22    43.34   914.55
  7841    40.80    28.91   -38.56  -155.47  -117.44   272.41   218.60
  7842    36.55   -13.91   -38.07    65.30    23.36   272.12   758.14
  7843    33.60   -31.15   -13.75   -44.30  -172.69    24.35  -396.13
  7844    33.08   -31.70    -7.17  -126.64  -235.15    -4.06  1238.71
  7845    45.25    51.77    -4.00    71.76  -266.42   224.21   411.16
  7846    37.71   -36.93    22.08   -40.71   154.52  -219.10  -579.89
  7847    31.81   -18.25    22.42   -79.31  -152.28  -137.23   961.94
  7848    52.67    48.19    37.32   -76.87    89.81    50.16   230.09
  7849    39.71    22.87    40.24   -64.33  -101.07   101.77 -1621.88
  7850    41.12    22.92    42.49   -77.26    24.98    76.07    68.51
  7851    46.95   -21.99    50.10  -141.33     2.63   -91.55 -1605.53
  7852    55.61    24.93    56.37  -201.70   117.90   357.33  -802.15
  7853    52.08   -32.43   -50.23  -267.07  -158.71  -482.42   505.34
  7854    45.88   -42.94   -33.14   234.36  -249.69   -66.70  -246.64
  7855    40.07   -44.19   -11.77    -0.92  -133.85  -108.85   514.95
  7856    29.05    12.42    -7.52  -327.54  -246.77   120.94 -1935.88
  7857    28.92    12.88    -3.97  -378.69  -169.42   130.32   -71.10
  7858    55.69    59.63     2.78   166.31   105.00  -244.13  -730.52
  7859    28.20     0.79     3.97  -385.33   -54.35   151.66   323.19
  7860    48.99   -54.82     4.76   125.44  -175.79   -36.78  -468.97
  7861    30.67   -22.86     5.55  -307.97  -214.41    46.08   572.97
  7862    40.16    45.24     5.95    10.66   122.07   217.50  -151.76
  7863    35.18    36.45     6.34  -164.70   200.78    34.41   541.07
  7864    31.60   -20.25    18.43   -60.10  -208.84  -110.01 -1380.25
  7865    46.70    43.63    33.69    66.43  -108.23   -65.41  -760.36
  7866    50.83   -45.30    38.12   297.65   -73.94  -132.24  -627.85
  7867    42.79   -18.36    46.17  -100.98    65.18   -70.26   544.54
  7868    41.89     6.69    47.47    28.81   -25.38    36.74  -680.47
  7869    48.34   -18.13    52.25  -140.64   238.31   107.07   259.73
  7870    72.54   -41.89    58.61    61.35   280.07  -213.44  -629.02
  7871    57.89   -18.90   -58.86    70.85   171.66   -80.89  -723.97
  7872    59.29   -24.94   -58.22   -39.03   123.26  -150.92    -1.43
  7873    52.14    28.65   -51.76    84.50   -32.25   223.03   440.49
  7874    58.84   -43.40   -48.52    51.48  -101.68   -49.10  1808.81
  7875    38.91    -3.74   -43.17   182.41   -32.85     5.33  -134.20
  7876    38.26    15.39   -39.84    51.98  -229.86   -33.72  1026.37
  7877    56.62   -59.97    -1.97   -11.51  -183.02  -153.27  -552.33
  7878    43.04    34.87    36.68   -50.75  -179.87   199.66 -1216.77
  7879    36.92     8.52    39.14  -107.73   163.11   152.07    17.17
  7880    36.89    -0.30    39.84    43.09    47.60   174.64   752.99
  7881    44.70    14.16    49.20   -85.53  -114.50     2.54 -1201.85
  7882    65.79   -42.83    54.06    61.08   102.79  -188.42   618.15
  7883    50.37     2.44    55.75    18.80   171.45   -42.35  1255.84
  7884    67.06   -38.55    57.32   143.67   282.60  -151.38  -257.88
  7885    70.28   -36.10    60.08    78.89   723.60    71.28   867.28
  7886    73.70   -41.69   -58.79   108.77   331.52    -7.24  1183.33
  7887    54.87    -0.61   -58.69   128.13   159.14    -5.16  1308.38
  7888    52.94    36.44   -47.97    99.00  -116.15   279.18   866.15
  7889    63.85    50.99   -44.80    74.58  -199.97   -10.55  -923.63
  7890    38.92    22.11   -37.74   -38.92  -144.47   159.51  2732.62
  7891    59.92    53.00   -37.74   -50.70  -353.91   -18.36 -1850.44
  7892    34.90    19.96   -29.62  -161.56  -116.50   109.20   830.33
  7893    44.07    48.12   -14.22   108.45  -412.25   134.34 -1089.83
  7894    31.89    25.00    -9.33  -263.95   -56.13   133.52 -1777.31
  7895    56.60    59.22    10.10    85.73    20.32  -299.86  1531.40
  7896    50.19    54.05    14.59   212.48   256.69    80.40 -1650.36
  7897    41.54    43.35    19.26   -35.88    57.94   132.76   699.87
  7898    55.11   -55.30    24.65    29.54   230.35  -305.46  -166.42
  7899    36.47     5.53    38.23    -2.65   185.29   109.09  -878.25
  7900    39.60    21.71    39.18     8.74  -129.04    24.24  -353.23
  7901    45.22    -7.69    50.48   -10.94    71.04   117.19  -517.10
  7902    50.42    21.83    52.46   -76.06   -90.61   244.60  -897.83
  7903    59.31   -35.89    53.60   193.69   246.31   -99.94   715.48
  7904    49.17    -6.62    54.28   -89.64    88.75   -37.19 -1057.09
  7905    53.38    17.46    55.94    51.61   170.88   101.82  -347.88
  7906    56.94     5.12    59.81   240.14   274.27  -208.89    85.52
  7907    58.06    13.42   -59.44    82.32   271.51   104.49   209.20
  7908    52.66    20.18   -54.49    99.73    26.10    63.48    35.60
  7909    48.01     0.23   -53.27    39.23   -44.17     0.83 -1324.03
  7910    63.18    49.51   -45.58   139.36  -199.30    -3.89    11.80
  7911    48.18   -33.18   -44.61  -115.93  -140.51  -453.50   782.62
  7912    34.55    11.41   -32.04    18.54  -159.63   -23.74 -2415.95
  7913    57.31   -55.56   -27.65   167.49  -188.52  -289.45     5.72
  7914    42.59   -47.59    -1.56   273.73  -141.50  -160.87   575.34
  7915    31.67    22.48    11.16  -257.85    43.55   162.55   774.85
  7916    30.73     1.46    20.85  -119.10   -81.01   411.19   555.44
  7917    33.37   -19.84    23.85   -39.95   -24.00   -89.35  -206.36
  7918    36.89    28.81    27.34    18.81  -130.60   274.75  -622.48
  7919    57.42   -53.72    32.32   126.24   160.16  -315.00  1280.35
  7920    59.18   -48.80    42.56   100.22   -25.48  -504.88 -1477.30
  7921    48.98   -30.95    46.88   -85.98   159.30   -26.29   445.74
  7922    45.59     7.14    50.61   135.29   -72.88   -24.53   607.56
  7923    61.40   -38.34    53.41    98.90   273.68    91.18   400.21
  7924    69.14   -44.93    54.09    80.57   -10.60  -323.79   847.77
  7925    52.68    -4.89    56.84  -164.00   283.58    37.64 -1738.28
  7926    64.20   -29.33    59.14   -67.00   232.60  -219.26  -563.01
  7927    75.04    40.40    59.84    97.97   405.76  -138.43   -95.77
  7928    61.10   -31.19   -56.43  -228.32   190.48  -347.46    35.79
  7929    66.87    44.74   -52.52    96.46    97.04   -50.47   649.01
  7930    50.55    24.18   -51.19   102.42   -48.25   245.25   273.18
  7931    43.19     2.59   -47.94   195.23   -34.33    69.10   869.92
  7932    50.40   -45.49   -35.10   248.41  -253.76  -217.79  1724.81
  7933    34.54    18.46   -28.09  -172.61   -72.47   100.22   106.41
