# npoints=256 nbar=20000 length= 200.0Mpc verr=1000.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
 18141   124.97    10.08    49.64  -147.50  -184.98  -379.56    -4.58
 18142   138.19    26.53    49.87  -201.86    76.33  -541.02 -1095.95
 18143   137.16   -23.85    50.56   153.15   235.54    50.30   356.19
 18144   129.09    13.65    50.56    54.35   -45.33  -199.37 -1268.32
 18145   121.32     2.58   -48.40   -92.16  -591.36  -116.65  -764.20
 18146   155.23    39.36   -47.90   -17.92   301.83   108.48   108.31
 18147   152.96   -39.68   -46.88   -25.53   261.50   285.33 -2424.03
 18148   121.62   -19.90   -45.28  -341.89   195.60   394.87  -319.11
 18149   120.83   -19.65   -45.00  -377.35   182.69   406.47  -409.35
 18150   128.60   -28.28   -44.72    56.96   221.38  -190.42  1231.15
 18151   136.68    34.86   -44.15  -226.37    38.71   310.34   398.07
 18152   120.56    22.88   -43.58  -203.77  -210.41  -223.69   909.70
 18153   131.42   -32.75   -43.28    32.18   -22.44  -143.83   914.60
 18154   130.52   -33.42   -42.38     6.57   144.80  -142.93    64.26
 18155   130.09   -33.13   -42.38    36.47   154.39   -60.61   456.20
 18156   127.59   -31.36   -42.38    -8.75    69.20   153.43 -1470.01
 18157   124.07    28.59   -42.38  -121.08  -231.45   -81.00  -267.37
 18158   145.29   -42.65   -41.15  -212.88     8.46   126.06   925.81
 18159   100.31     4.47   -36.42  -350.31    14.17  -324.48 -1152.95
 18160   118.76    32.64   -36.42  -329.30  -148.30  -130.71   121.50
 18161   115.97    32.15   -34.95  -270.37  -203.39   -47.21  -255.58
 18162   134.35    43.33   -34.58  -335.97  -104.23   348.55   190.59
 18163   101.85   -18.79   -33.43    66.29  -216.39    22.10   615.34
 18164   115.44   -36.55   -29.80  -132.94    54.60   261.85   515.32
 18165    92.07    -7.80   -28.10   141.36   -85.02   -95.71   490.40
 18166   104.03    28.73   -28.10  -116.11  -210.82  -171.93  -723.23
 18167    90.20    -1.99   -26.79   -68.63  -198.63  -129.16  1592.90
 18168    90.94    10.39   -25.89    24.54  -113.89  -303.07   166.38
 18169    90.69   -14.47   -23.60    18.29  -122.26   -93.92   632.96
 18170   108.43   -36.73   -22.18  -114.69   -36.18    88.09   615.78
 18171    85.67     5.76   -19.27  -303.64    97.18   -78.38 -1441.52
 18172    90.15   -20.81   -17.26    55.85    81.12  -137.82  -250.59
 18173    82.54     2.71   -12.59  -298.35   120.38  -105.17  -145.20
 18174   102.19   -37.71    -5.55  -305.06  -486.29  -114.64   283.83
 18175    91.31   -28.07    -2.78  -501.98  -455.06  -120.55  -301.81
 18176    84.30   -17.25    -1.67  -446.26  -170.65   -78.89  -242.56
 18177    81.32    -8.29    -0.56  -164.20   -53.00   218.37 -1169.94
 18178   114.93   -45.54     1.67  -292.57  -437.87   275.14   274.28
 18179    91.28    28.08     2.22  -294.18    51.25  -148.85  1556.96
 18180    80.58    -1.11     2.78  -137.70  -212.17   141.62   421.46
 18181    85.59    18.63     7.19  -375.91   253.59   -96.72   573.38
 18182    97.47    33.58     7.74  -309.50    53.00   259.59   694.15
 18183   124.69    49.30     8.29  -363.30  -195.89   307.32   346.82
 18184   120.10   -47.31     8.83  -339.57  -344.15    81.61   612.56
 18185    81.92    -2.73    10.45  -141.74   -40.79   160.16  -460.92
 18186   122.30   -47.82    11.52  -254.79  -182.19    13.58  -473.72
 18187    84.73   -13.33    12.59  -497.57  -344.77   296.01   116.17
 18188   118.22    45.54    13.64  -317.98   159.77  -201.12 -1527.22
 18189    98.96    33.00    14.17  -291.91   229.72   143.44   604.36
 18190    98.29   -32.18    14.69  -141.91     1.67   110.03  -763.20
 18191    95.15    27.37    17.76   131.67   306.32  -448.02 -2648.87
 18192   112.13   -40.91    18.27  -141.20   -29.74    44.66 -1465.18
 18193   101.92   -32.97    19.76  -121.28    69.58   145.72 -1129.09
 18194   115.49    42.04    20.25  -188.34     2.70   -72.56   414.93
 18195    87.34    -8.75    21.22   -69.04   542.93   647.50 -1040.58
 18196   114.00    40.10    22.66   -79.11  -174.83   124.11  -582.15
 18197    87.56     2.05    23.13  -284.03   249.13    -9.13  2034.86
 18198    92.05   -16.77    24.07  -279.99   526.81   316.45   903.24
 18199    94.07   -19.91    24.53  -334.73   366.34   153.62   122.44
 18200   130.48    46.93    25.44   192.73    53.01    45.91  1371.50
 18201   102.02    28.34    26.34    35.19    37.82  -630.98  1480.59
 18202   120.07    41.09    27.23    83.87   -14.01    72.63  2393.45
 18203    98.59    22.85    27.67   219.87   250.03  -258.04    50.12
 18204    94.79    -1.89    31.86  -639.89    99.33   262.67 -1361.90
 18205   124.43    39.82    32.65    78.07    26.12    71.50   296.04
 18206   128.00    38.95    36.06    17.67   -48.13    44.10 -1512.68
 18207   122.08   -33.83    37.49  -378.59  -110.60    78.92 -1745.05
 18208   124.51   -32.66    39.86  -355.25   133.25   349.97   194.73
 18209   113.90   -23.02    39.86  -144.08   143.96   150.18 -1557.43
 18210   109.17   -16.21    39.86  -252.52   225.46   241.22  -597.31
 18211   111.04   -17.61    40.51  -310.74   264.42   104.51  -717.89
 18212   109.75   -13.17    41.15  -498.03   237.23   171.81   409.51
 18213   110.30   -10.61    42.08  -386.30   343.14   315.28 -2026.33
 18214   140.07    38.25    42.99  -103.27  -168.12    19.95   612.08
 18215   133.15    33.47    43.58   -91.75  -145.27  -199.28   242.88
 18216   126.90    27.90    44.15   -50.47    40.40  -245.91 -1775.64
 18217   146.03    39.15    44.72  -237.48  -153.97    64.64  -361.70
 18218   132.54   -28.90    46.09   -22.23   133.73   130.77 -1078.53
 18219   139.59    32.50    46.88  -285.51   129.14  -514.07 -1685.44
 18220   134.67    28.03    47.40   -78.42   125.39  -407.82  -860.25
 18221   136.67   -29.07    47.65   181.04   352.48   132.29   967.57
 18222   135.14    25.69    48.64  -127.60   261.52  -663.39 -1449.96
 18223   127.10    15.69    48.88   -17.00   -83.35  -197.90  3220.74
 18224   123.71     2.90    49.36  -221.55  -111.25    40.06   -84.23
 18225   124.26     6.14    49.36  -193.93  -188.03   -73.14   291.05
 18226   151.45   -34.21   -49.55    45.81   101.84   386.23   446.64
 18227   124.91    14.12   -47.88    98.49  -246.41   103.52   411.49
 18228   155.19   -39.37   -47.37   -86.44   201.29   346.15  -998.58
 18229   132.04   -29.02   -45.27   118.52    98.85  -214.86   786.30
 18230   122.32    24.13   -43.30  -118.16  -322.87  -337.60    93.76
 18231   111.15     1.61   -43.01  -347.04  -175.83  -208.60   442.80
 18232   111.15     8.08   -42.41  -435.13  -349.82  -172.09   478.95
 18233   112.01    13.31   -41.80  -231.29  -136.72   -24.20 -1131.98
 18234   112.68    15.69   -41.50  -328.81  -195.45    40.39   630.31
 18235   127.58   -32.19   -41.19   -87.91   185.24    63.31  -773.69
 18236   125.44   -32.81   -39.59   -54.97    39.56   154.42   211.76
 18237   134.94   -42.64   -35.07   -82.60  -126.18   -63.97   -82.25
 18238   126.11   -38.73   -34.32   115.75    14.51    84.52   -59.27
 18239   105.77    23.97   -32.79   117.78     7.10  -324.99   431.62
 18240   115.52   -36.04   -29.57  -154.14   -23.28   331.81   205.63
 18241    93.81    -5.26   -29.57   -90.30  -140.75    15.17  -340.54
 18242    93.08     1.92   -29.15   -89.18  -112.54    51.36  -781.09
 18243   104.19    27.22   -28.73   -84.62  -262.11  -277.28   131.00
 18244   124.50   -42.66   -27.44   -50.02   179.65   233.10 -1028.55
 18245   100.48    24.83   -27.00   -78.33  -217.89  -140.39  2450.57
 18246   106.44    31.41   -26.57   -66.84  -124.01   193.61  2014.97
 18247   103.92    31.25   -23.86    65.51   342.83   157.80  -942.43
 18248    89.77    -9.52   -23.40   -81.25   -82.76    12.08   458.34
 18249   131.99    48.74   -21.04   -71.65   -25.19   169.42  -643.48
 18250   114.40    42.01   -17.10    64.73    15.58   153.57   842.17
 18251    87.00   -12.97   -16.60   103.41  -124.22  -152.67   316.04
 18252   108.94   -40.20   -12.47  -412.72   -38.19  -161.95  2313.29
 18253   120.71   -47.00    -9.28  -272.89   -52.33   433.05 -1655.81
 18254    86.27   -17.39    -9.28  -150.34  -328.95   -30.60  -458.47
 18255   106.17   -39.26    -8.75  -520.76  -233.10   -48.39 -1777.53
 18256    89.61   -23.64    -8.21  -333.93  -283.48    85.03   452.68
 18257    84.92    16.02    -5.49  -129.82  -119.90  -474.58   446.85
 18258    82.63    10.35    -1.65  -257.28    24.17  -300.84  1001.11
 18259    87.92    22.46    -0.55   -69.92    54.27    -7.70   403.13
 18260   109.52   -42.11     0.00  -256.21  -449.75  -101.64  -980.88
 18261   123.47    48.85     0.55  -196.46  -200.68   387.05 -2175.73
 18262    97.52    33.56     1.10  -196.31  -165.76   101.71  -167.26
 18263    81.61    -4.94     2.20  -154.98   -30.04   259.18  -165.64
 18264   111.71   -43.27     2.75  -231.97  -338.84   141.21  -912.34
 18265   106.28   -39.76     6.04  -230.45  -306.29    24.21  1057.93
 18266   102.07    36.66     7.13  -260.55  -136.08   143.16 -1278.25
 18267    82.22     3.27     8.21  -340.80   -72.53    74.51  -625.78
 18268    82.51     4.89     8.75  -313.50   -63.96    34.20  -426.76
 18269   112.62    42.83    10.35  -200.58  -145.62  -379.30    90.58
 18270   123.87   -48.09    10.89  -316.15  -256.95   -90.97  -491.23
 18271   131.10   -49.71    16.60  -182.30   -39.72     2.79   223.75
 18272   122.00    45.83    17.10   -60.37    65.14  -125.46   422.34
 18273    87.25    -9.80    19.09  -199.76   189.22   412.88   -92.38
 18274    92.80   -18.66    22.46  -282.50   299.26   134.96  -419.47
 18275   107.56   -34.01    24.32    45.47    11.48  -115.63    68.24
 18276    89.19     1.51    24.32  -384.97   181.46  -126.10 -2242.79
 18277   107.45   -31.57    27.44    34.70   -26.62   151.40  -454.68
 18278    93.05    -5.30    28.73  -459.75    45.53   314.63  1032.81
 18279    93.68    -4.30    29.57  -508.44   -20.93   282.11  -106.52
 18280   107.01   -26.44    32.01  -168.52   222.92    26.08  -718.62
 18281   139.11    45.50    33.56    38.30  -141.54   183.64   -15.48
 18282   134.82    43.14    34.32   151.58  -134.63    51.64 -1046.82
 18283   117.64    31.20    36.16    27.79   220.05  -375.53  -306.71
 18284   124.23    33.60    38.25   245.97   -50.16    80.30   502.95
 18285   130.57   -34.22    41.19  -316.80    95.49   132.86 -2361.90
 18286   126.78   -31.17    41.50  -314.22    68.33   291.44 -1501.29
 18287   127.02    29.48    42.71  -250.51   115.43  -471.10  -866.01
 18288   143.99   -37.42    44.72  -250.96   450.48   311.29  -325.02
 18289   119.62    -8.64    46.61  -152.06   145.13   334.46 -1506.74
 18290   153.72   -38.69    47.37   -51.17   202.62   279.76  -107.24
 18291   141.16   -31.35    47.63   219.78   356.01    67.95    17.55
 18292   141.75   -30.83    48.12   177.80   514.86   132.08  1290.81
 18293   128.73   -15.49    49.09  -111.54    17.57   411.46   581.87
 18294   137.08   -21.39    50.46    57.54   200.99   194.44  1891.87
 18295   133.25   -14.95   -50.42   -25.05   -42.06   448.74  1415.04
 18296   133.73    16.63   -50.19  -168.51     5.09     0.53 -1647.11
 18297   137.86    28.06   -47.60    82.74    43.67  -211.82   -66.04
 18298   140.41   -30.42   -47.35   114.72   103.50  -239.80 -1141.23
 18299   129.42    22.73   -46.59  -355.99  -338.29  -313.60  1283.52
 18300   131.45   -25.34   -46.33    65.95   -14.76  -206.09    75.27
 18301   116.73     3.07   -45.27  -187.23  -398.81  -139.14   801.68
 18302   122.41    18.61   -45.00  -122.04  -268.27  -198.35   437.29
 18303   115.31    13.32   -43.03  -275.16  -278.36   -98.26 -2840.77
 18304   126.60   -29.58   -41.84  -133.93   256.10   -98.88  1761.37
 18305   139.34   -38.49   -41.22   -83.15  -160.48   101.03   750.23
 18306   108.04     0.41   -40.60  -501.07    -8.95  -408.30  -615.41
 18307   111.49    18.80   -38.99  -147.52  -136.05  -123.64   860.80
 18308   132.33    37.45   -38.66  -303.44  -145.59   258.02  -612.02
 18309   101.73    -0.44   -36.25  -320.38   -64.50  -228.48  -761.50
 18310   101.87     3.08   -36.25  -344.98    39.49  -229.80  -934.46
 18311   100.35     5.36   -34.81  -166.97   153.18  -185.76 -1728.13
 18312   101.76    13.32   -34.07  -369.17    29.20  -373.34  -101.82
 18313   118.87    33.96   -33.69  -189.41  -137.52   -45.07  -314.31
 18314    96.20    -6.06   -30.96    47.69  -275.01    10.04  -171.75
 18315   119.25    38.49   -28.50  -166.11   222.22   306.84  2280.90
 18316    93.41   -16.52   -23.66   110.08  -102.48  -140.02   140.84
 18317   104.01    33.25   -19.41   -30.12   203.05   -89.82  -652.08
 18318   104.12    34.77   -16.45  -163.71   233.69  -121.93   944.79
 18319    83.13    -5.39    -7.59  -282.21    69.42   255.53  -678.60
 18320   102.62    36.43    -6.52  -166.83  -108.54   -38.02  2482.06
 18321    86.42    17.36    -5.98  -131.20   -34.32  -268.07 -1018.30
 18322   100.37    35.17     1.09  -238.25     7.64    83.14  -885.31
 18323   113.31   -43.59     1.64  -202.93  -464.42   198.49   366.42
 18324   121.12   -47.33     2.18   -94.85  -297.80   -46.84  -528.03
 18325   114.46   -44.12     3.27  -207.94  -313.75   176.15 -1839.08
 18326    98.74   -33.63     3.81  -342.64  -458.38    48.75 -1931.00
 18327    99.28   -33.42     8.13  -373.24  -127.72   -46.68  -859.84
 18328    90.01   -22.99     8.13  -421.62   -41.89    79.16 -1801.95
 18329   116.41   -44.26    10.26   -96.38  -198.12   311.82  -986.52
 18330   117.50    44.81    10.26  -128.26  -145.69  -377.67 -1224.15
 18331   123.44   -47.24    11.83  -250.99   -90.08    22.68  -113.59
 18332    87.62    16.58    12.36  -393.45   279.73   -28.06  -860.11
 18333    87.10   -14.01    13.91  -280.86  -114.80   245.98  -747.51
 18334    96.69    26.90    17.94   194.93   420.07  -416.34 -1354.36
 18335    94.25   -23.45    18.43  -331.79    32.20    51.81  -563.93
 18336   122.82    43.39    23.20    54.98  -199.09  -168.97 -1132.41
 18337   111.47    33.14    28.50  -168.12  -270.90  -241.74 -1706.98
 18338   120.52    38.96    28.92    72.47    12.56   277.60   564.05
 18339   112.83   -30.82    32.15  -130.60    38.18   185.53 -1074.82
 18340   121.15   -33.68    35.54  -166.21  -176.41  -186.76   102.62
 18341   105.34    15.05    36.25   -88.18   153.53   162.19  -600.22
 18342   103.75    -3.02    37.65  -588.44   316.78   519.08 -1331.71
 18343   122.66   -30.63    38.99  -456.87   123.74   350.41  -892.93
 18344   137.89   -37.73    41.22  -264.75   128.48   172.06  1961.98
 18345   136.79    36.03    42.14   -59.03  -268.44  -140.78  -908.01
 18346   122.53   -24.89    42.44  -107.99   126.40   183.08 -1303.80
 18347   132.46    31.66    43.32  -153.19    -1.24  -162.10  -244.96
 18348   125.28    24.70    43.89   -35.36   265.05  -644.89   612.95
 18349   122.41    18.61    45.00    23.19    47.89  -347.13  -655.78
 18350   153.16    38.11    47.10  -176.69   307.44   169.87   164.34
 18351   152.17    36.92    47.60   -53.88   313.11   204.00   649.73
 18352   128.11    12.32    49.05    39.85  -174.27  -320.46 -1588.87
 18353   129.77    14.29    49.28   113.29   -34.23   -76.40  -581.47
 18354   150.57    33.37    49.28   -52.60   424.09   110.76  1512.78
 18355   145.83    27.09   -50.37  -153.97    39.48  -417.05  1418.22
 18356   154.70    33.75   -49.93  -229.01   187.62   140.22   121.07
 18357   128.44     4.54   -49.70  -110.61  -282.16  -158.39  1046.72
 18358   139.53    25.19   -49.01  -299.00  -201.98  -635.47 -1309.83
 18359   130.81   -17.02   -48.54    14.72   323.48   302.49 -1591.61
 18360   139.71   -28.02   -47.82   164.49    -6.39  -168.42   247.92
 18361   137.41    31.54   -45.00  -116.56   -95.85   166.93   106.76
 18362   118.19     9.51   -44.73  -246.55  -535.08  -181.85  -142.83
 18363   116.45   -16.37   -42.17  -270.17   -19.07   397.50  1201.33
 18364   111.27     2.01   -41.87  -444.66  -142.87  -400.86  -598.26
 18365   131.99    34.22   -40.65  -290.33  -336.14   167.26   380.63
 18366   101.93   -14.20   -33.06   117.81  -429.55   -96.58  1918.71
 18367    99.62    -9.02   -32.68  -155.95  -434.88  -184.02  -776.90
 18368   126.46    39.52   -31.91  -115.12    95.32   304.11   830.53
 18369   122.40    37.79   -31.12     5.51    22.77   177.81    52.62
 18370    97.75    11.06   -30.32  -291.23   -73.76  -177.89   435.38
 18371   129.03   -42.23   -29.92  -203.97    63.95   428.98  -699.66
 18372   130.06   -43.22   -29.10  -199.68   163.15   255.40   424.84
 18373   121.05    38.76   -28.69   -10.77   228.68   393.63   437.43
 18374   114.97    35.76   -27.42  -162.58   -14.55   -45.45    67.99
 18375   133.20   -46.17   -26.13   -28.65   -43.52   310.72   327.56
 18376   115.45    37.52   -25.25   -66.46   123.18   270.05 -1542.84
 18377    92.89   -13.62   -23.46    81.70  -181.91   -43.49   930.06
 18378   100.32    25.86   -23.46  -201.26  -113.52  -114.94  -509.72
 18379   100.82    27.21   -22.54  -231.87   129.77    92.42  -794.67
 18380    89.64    11.05   -19.72    43.17    26.45  -275.29 -1215.59
 18381   126.12   -46.97   -15.80  -106.21    48.45   548.09   627.85
 18382    85.89    -1.56   -15.30  -264.82   230.97   -17.31 -2212.29
 18383    88.21   -13.83   -14.80   170.93   -25.74  -192.35   308.85
 18384    89.88   -20.35   -10.68  -321.37  -338.28  -102.87  1247.03
 18385   122.99   -46.93    -9.64  -180.62   -70.89   312.19  -606.45
 18386    98.86    31.97    -9.11  -427.08   -79.72   -97.92 -1447.52
 18387   121.61    46.55    -8.05  -120.03  -247.32   183.83    36.24
 18388    86.88    16.19    -6.99    10.79   -82.10  -494.08 -4586.74
 18389    98.22   -32.20    -4.85  -530.40  -334.06    48.78 -1047.96
 18390    84.83    12.23    -2.70  -207.85    85.49  -379.10 -1923.70
 18391   102.36   -35.99    -0.54  -422.01  -405.71  -121.26  -636.40
 18392    87.74    19.23     1.62  -306.38   398.18    -2.03  -187.77
 18393    96.82   -31.09     2.70  -261.82  -497.63  -186.31  1367.68
 18394    93.74   -27.82     2.70  -435.12  -254.61   -26.85 -1848.02
 18395   118.35   -45.47     3.78  -331.34  -295.71   285.23 -2887.90
 18396    97.75   -31.84     4.32  -284.96  -362.34   -96.14  -356.21
 18397    97.12    30.99     5.92  -219.57    24.47  -171.31 -1064.52
 18398    99.50    32.80     8.05  -254.60    42.87   202.76  -760.21
 18399    89.62   -20.41     9.64  -424.54  -285.85   161.20  -534.75
 18400    88.60   -17.98    10.68  -500.19  -380.03    83.11  -288.09
 18401   110.02   -39.20    13.78    -7.96    -4.96   -73.29   175.80
 18402    86.80    -9.32    14.80  -347.74  -108.87   358.92    23.66
 18403   122.59   -45.54    15.30  -151.19   -76.35    87.31  1942.91
 18404   128.42    47.92    15.80  -252.07   -32.62   -21.72   317.83
 18405   103.36   -32.46    18.27  -222.07    60.85   179.47 -1018.99
 18406    88.10    -8.16    18.27  -263.92   263.23   539.74  1836.60
 18407    88.46     9.66    18.27  -270.96   -25.31   127.11 -1906.48
 18408    87.99    -1.02    19.72  -350.20   120.37   136.81  2060.24
 18409   102.44    30.22    20.67  -126.98   320.21  -433.51  -355.01
 18410   114.67    38.32    23.00  -105.98   -36.47    84.49  1385.45
 18411    90.36     2.48    23.46  -425.94   153.03   -61.94   -40.84
 18412   107.84    27.62    29.92   -81.34  -194.29  -929.06  -441.02
 18413   137.74    45.15    31.52    59.18  -118.87    60.66  -389.98
 18414   120.38    34.83    33.06    78.00    17.83   246.91  1127.71
 18415   113.36    27.50    34.55  -157.12   112.10  -636.12  1398.39
 18416   135.85   -41.40    35.64  -243.26  -283.16   -11.45  -708.93
 18417   108.38   -11.64    38.73  -445.11   238.67   112.90 -1670.51
 18418   109.81    14.84    38.73   -51.02   163.96   -81.17   572.17
 18419   108.68     5.78    40.02  -260.48   324.94   -81.81  -779.38
 18420   112.02    14.13    40.33  -191.51    71.57  -169.19  1063.38
 18421   130.26    33.49    40.33   -22.74  -139.35     7.40  -873.38
 18422   140.48    37.31    42.17     8.38  -253.96   -21.84   789.26
 18423   123.53    24.67    42.46   -14.55    49.59  -462.16   392.05
 18424   137.20    34.71    42.75   -53.87  -311.18  -177.68 -1310.31
 18425   113.84    -5.51    43.04  -344.27   252.31   280.93 -1358.20
 18426   113.85    -0.39    43.33  -428.32   196.11   300.33   319.39
 18427   141.68    36.16    43.62   -34.27  -261.16   110.33  1299.03
 18428   149.73   -39.54    44.18  -339.54   460.27   183.47   315.93
 18429   124.42   -16.41    46.06  -246.68   -26.93   504.22   119.71
 18430   155.48   -38.54    47.08    15.58   326.37   198.66  -704.82
 18431   135.85   -25.92    47.33   -54.49   318.75   -74.50  1190.13
 18432   129.93   -17.50    48.07  -151.06    32.44   274.48  -471.66
 18433   136.83    20.03   -49.44  -338.38  -146.76  -261.62  -270.30
 18434   127.58    14.90   -47.31    27.20  -192.95     5.58  1017.48
 18435   127.76   -22.28   -45.00   -25.49   168.37   288.96 -1261.77
 18436   118.26    -1.51   -45.00  -275.10  -464.02  -445.34   398.58
 18437   116.95    -4.60   -44.19  -303.29  -207.88  -265.79  -308.58
 18438   119.40   -18.30   -42.49  -158.12  -122.32   281.04  -193.91
 18439   116.10    13.62   -42.19  -287.38  -188.02   -94.06   695.72
 18440   124.79   -26.39   -41.60  -203.28   225.93    95.40 -2584.04
 18441   123.41   -26.71   -40.69  -328.75   207.48    89.59  -831.41
 18442   138.99    38.19   -40.07  -174.60  -206.61   203.23   646.01
 18443   110.21     9.38   -39.75  -199.56    85.43   -85.76 -1608.15
 18444   136.79    39.34   -37.80  -253.12  -276.18   110.26   712.96
 18445   136.50   -40.73   -36.09    76.01  -219.49    91.45 -1026.04
 18446   136.33   -41.23   -35.39   101.26  -137.06    -2.45 -1853.31
 18447   115.94   -31.71   -32.05  -238.93   284.72   164.18   232.56
 18448    93.02    -2.41   -25.92   -12.66  -200.20   -78.54   615.02
 18449   105.54    28.28   -25.92    31.68    -8.13  -140.02 -1051.56
 18450   108.19    31.81   -24.61    30.93   187.82   271.31   -72.80
 18451   135.41   -47.60   -23.71   188.14   196.93   226.42 -1533.88
 18452    91.08    -2.46   -23.26    54.82  -205.34  -346.96 -1494.36
 18453   100.96    25.68   -23.26  -151.79   -81.42  -148.60   277.08
 18454    90.70     0.99   -22.81  -110.66  -245.89   138.09 -1194.23
 18455   119.12   -41.48   -20.50   -90.11    62.79    99.68   276.70
 18456    94.72   -21.79   -18.11  -125.35    86.83  -292.44  1474.24
 18457   107.43   -36.09   -15.66  -392.61  -112.60     2.80 -1402.70
 18458    86.64     1.55   -15.16  -275.01   105.26   102.78  -315.69
 18459    86.14     7.82   -11.62  -368.19  -159.02  -240.41  -771.26
 18460   112.15    40.90    -9.55  -278.14   -72.80   -28.38   126.00
 18461    85.00    -5.27    -9.03  -305.01    57.73   213.51    95.87
 18462    89.12    19.46    -5.87   -94.42   -19.87   134.98  1526.53
 18463    95.62   -28.82    -3.74  -612.78  -337.80  -114.82    92.84
 18464   103.47    36.08    -1.61  -170.30  -149.77  -121.97  -604.98
 18465    83.73     3.21    -0.54  -304.45  -159.96  -189.14 -1162.90
 18466    98.64    32.05     1.07  -121.59  -260.53   -75.11  -429.34
 18467   119.35    45.52     1.61  -241.01  -186.19   -69.61   426.51
 18468   122.24   -46.77     3.21  -115.02  -411.75   -94.45  -151.25
 18469    96.43   -29.62     4.28  -318.33  -195.06   -87.76 -2286.70
 18470   105.78    36.74     9.55  -330.47   -74.05    89.24   650.89
 18471   123.24   -46.27    11.10  -225.85  -189.95    97.07   265.51
 18472    94.83    24.33    14.66    14.60   282.93  -435.79   674.23
 18473    88.50   -11.20    15.66  -243.39   -32.20   399.53  -745.14
 18474    89.57    10.05    18.60  -196.87   -32.28   230.37   970.93
 18475   113.48    38.79    19.08  -383.58   -88.32   -22.77   805.10
 18476    95.36   -20.63    20.50  -452.72   271.61   119.08   761.98
 18477   111.69   -36.48    21.43  -194.56    51.59  -103.16  1451.47
 18478   119.76   -41.21    21.89  -208.26   127.02   112.54 -1004.35
 18479   116.68   -38.51    23.71  -303.23    54.48    68.35   668.65
 18480    93.37    11.10    24.16  -304.81    74.82    21.35   945.41
 18481    94.02    12.97    24.16  -295.69    16.79   154.55   828.39
 18482   127.36    42.44    27.20   271.63    39.59   -30.75  1379.48
 18483   108.60    24.21    32.44   -40.07  -122.37  -817.93  -801.89
 18484   127.94    38.97    32.82    34.89    32.24    17.43   129.77
 18485   100.41    -5.81    33.19  -672.29    56.07   332.16  -408.50
 18486   113.62    26.55    34.67  -207.04   150.26  -628.94 -1043.12
 18487   126.31    36.42    34.67  -122.52    -4.64    36.60  -633.06
 18488   107.43    12.60    37.13  -152.27   344.90   -55.83   453.53
 18489   122.88   -30.57    37.80  -405.69   100.04   434.13   944.54
 18490   135.81    38.83    37.80  -173.76  -116.33    83.39  1436.55
 18491   110.60   -13.06    39.11  -380.92   247.31   152.39  -510.97
 18492   109.24    -0.41    40.07  -484.84   237.58   284.22   -10.35
 18493   141.82   -39.31    40.38  -135.61  -170.36   110.59  -132.14
 18494   115.97   -18.87    40.38  -320.47   184.17   157.38   956.44
 18495   115.51   -16.50    41.00  -237.40   221.70   166.37 -1386.00
 18496   112.20     9.22    41.00  -214.35   308.40  -151.42  2301.03
 18497   147.60   -39.83    42.49  -228.59    97.58   -61.14   863.58
 18498   115.55    -5.82    43.35  -393.76   288.08   277.21  -932.57
 18499   126.69    17.22    46.31   -38.06    81.35  -430.32  -420.57
 18500   126.73    -5.31    48.51  -132.19   -36.94   235.35   183.97
 18501   135.19   -19.58    48.98  -117.31    92.89   227.13  -666.10
 18502   146.25    29.44    48.98  -151.80   161.80  -294.71  -173.91
 18503   134.84   -15.80    49.89   -30.31   117.58   453.48 -1841.01
 18504   139.51   -21.00   -49.62  -199.12    88.42   131.27  -828.23
 18505   145.71    28.15   -48.95   -38.48   132.14  -242.83   377.74
 18506   157.19   -35.56   -48.72  -151.35     0.61   219.00   -44.03
 18507   159.03    36.47   -48.72   100.98    -8.58    -8.11   473.19
 18508   142.91   -28.04   -48.01   142.56    58.38    -0.53  1274.66
 18509   130.25    16.37   -47.53   -60.21  -205.88   -20.73  -849.42
 18510   130.15   -17.11   -47.29   126.64   307.07   312.25   918.86
 18511   125.02    -5.74   -47.29  -327.48     3.88   134.67  -221.31
 18512   132.13    19.70   -47.29  -362.59  -217.40  -226.74   724.76
 18513   139.63    28.03   -46.80   155.35    55.83  -100.91   162.76
 18514   124.77    13.03   -46.04   -40.90  -240.77  -207.72   430.81
 18515   153.64    38.72   -45.26    18.96   207.67    -1.11 -1757.67
 18516   118.35     9.88   -43.64  -308.36  -427.38   -75.34 -1141.71
 18517   136.51   -31.77   -43.36   118.99    42.35  -147.40   894.95
 18518   125.76   -22.65   -43.36    16.70   159.07   251.70   237.91
 18519   137.31    32.72   -43.08  -193.43   -78.04   145.17   312.16
 18520   115.59     5.82   -42.80  -309.46  -414.67  -143.52  -695.98
 18521   116.39   -10.44   -42.51  -262.19    16.31   137.74   525.96
 18522   135.97    33.87   -41.63  -276.24  -141.90   233.88   691.77
 18523   120.59    21.27   -41.34  -253.60   -94.68  -218.31 -1059.84
 18524   116.57   -16.35   -41.04  -100.57   150.14   401.04   224.54
 18525   115.84   -19.30   -39.49  -240.21   106.79   329.10 -1290.62
 18526   133.97   -35.67   -39.17  -206.96    15.20  -161.87  -448.97
 18527   123.81   -30.74   -37.54  -271.80   114.54    -3.73 -1207.89
 18528   113.41    23.98   -35.49   -67.24  -123.61  -253.22 -1485.38
 18529   132.75    39.90   -34.06  -193.17    70.11    36.43 -2027.81
 18530    99.82    -2.69   -32.20  -266.39  -173.37  -140.53  1171.36
